Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Courses Available,Geocoded Address,NPI,Last Report Date,Provider Status,Provider Note
WALGREENS STORE #10941,3000 CHURCH AVE,,Brooklyn,Kings,NY,11226,00006-5055-06,Lagevrio (molnupiravir),48,POINT (-73.94923 40.65071),1073776696,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02344,1249 NOSTRAND AVENUE,CVS Pharmacy,Brooklyn,Kings,NY,11225,00006-5055-06,Lagevrio (molnupiravir),15,POINT (-73.95003 40.65655),1922102789,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14111,1430 BROADWAY,,New York,New York,NY,10018,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.98675 40.75407),1558387688,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19952,82 N BROAD ST,,Norwich,Chenango,NY,13815,00006-5055-06,Lagevrio (molnupiravir),56,POINT (-75.52317 42.53395),1740705714,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19548,6296 ONTARIO CENTER RD,,Ontario,Wayne,NY,14519,00006-5055-06,Lagevrio (molnupiravir),5,POINT (-77.30575 43.22693),1265957880,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 01500,6000 TRANSIT ROAD,,Depew,Erie,NY,14043,00006-5055-06,Lagevrio (molnupiravir),2,POINT (-78.69773 42.918955),1831200070,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14130,4 PARK AVE,,New York,New York,NY,10016,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-73.98183 40.74684),1952326415,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #18246,19301 NORTHERN BLVD,,Auburndale,Queens,NY,11358,00006-5055-06,Lagevrio (molnupiravir),9,POINT (-73.78797 40.758125),1912421355,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #05439,1770 DEER PARK AVE,,Deer Park,Suffolk,NY,11729,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.327804 40.756475),1083629133,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19535,305 COLUMBIA ST,,Rensselaer,Rensselaer,NY,12144,00006-5055-06,Lagevrio (molnupiravir),68,POINT (-73.745485 42.63448),1841714110,10/13/2022 12:00:00 AM,ACTIVE,
MIDDLETOWN PHARMACY,149 Wickham Avenue,,Middletown,Orange,NY,10940,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-74.41205 41.451785),1811009822,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14318,300 E 39TH ST,,New York,New York,NY,10016,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.97324 40.7476),1780600890,10/13/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8366,401 EAST ALBANY STREET,,Herkimer,Herkimer,NY,13350,00006-5055-06,Lagevrio (molnupiravir),55,POINT (-74.98075 43.02958),1588772966,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00982,646 WANTAGH AVENUE,CVS Pharmacy,Levittown,Nassau,NY,11756,00006-5055-06,Lagevrio (molnupiravir),25,POINT (-73.50274 40.70846),1134223894,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #15104,1333 BOSTON POST RD,,Larchmont,Westchester,NY,10538,00006-5055-06,Lagevrio (molnupiravir),19,POINT (-73.744213 40.939365),1285074211,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #02758,162 WILDEY ST,,Tarrytown,Westchester,NY,10591,00006-5055-06,Lagevrio (molnupiravir),55,POINT (-73.864927 41.08022),1689689754,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10830,2175 SOUTH PARK AVENUE,,Buffalo,Erie,NY,14220,00006-5055-06,Lagevrio (molnupiravir),18,POINT (-78.82454 42.83929),1366541534,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #18978,15 COLEMAN ST,,Chatham,Columbia,NY,12037,00006-5055-06,Lagevrio (molnupiravir),15,POINT (-73.59925 42.35662),1063936227,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #17728,400 GRAND STREET,CVS Pharmacy,New York,New York,NY,10002,00006-5055-06,Lagevrio (molnupiravir),19,POINT (-73.9868 40.71612),1609368612,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 10546,180 ROUTE 52,,Carmel,Putnam,NY,10512,00006-5055-06,Lagevrio (molnupiravir),5,POINT (-73.68027 41.43562),1457451809,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14470,1111 3RD AVE,FL 1,New York,New York,NY,10065,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-73.96353 40.76542),1033409321,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00531,325 ROUTES 100,CVS Pharmacy,Somers,Westchester,NY,10589,00006-5055-06,Lagevrio (molnupiravir),31,POINT (-73.68778 41.32573),1518088996,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #00697,1100 EAST BOSTON POST ROAD,CVS Pharmacy,Mamaroneck,Westchester,NY,10543,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.72148 40.95381),1164526828,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 03844,950-960 SOUTHERN BOULEVARD,,Bronx,Bronx,NY,10459,00006-5055-06,Lagevrio (molnupiravir),40,POINT (-73.89161 40.82207),1568571099,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #06057,"4055 HYLAN BLVD,",CVS Pharmacy,Staten Island,Richmond,NY,10308,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-74.14744 40.54091),1164525622,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14269,1338 BROADWAY #1340,,Hewlett,Nassau,NY,11557,00006-5055-06,Lagevrio (molnupiravir),105,POINT (-73.69983 40.6402),1538184007,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #04363,210 UNION AVE,,Brooklyn,Kings,NY,11211,00006-5055-06,Lagevrio (molnupiravir),256,POINT (-73.95005 40.70704),1801801956,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02718,178-02 HILLSIDE AVE.,CVS Pharmacy,Jamaica,Queens,NY,11432,00006-5055-06,Lagevrio (molnupiravir),14,POINT (-73.78488 40.71224),1487758223,10/14/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #5293,77 Green Acres Rd,,Valley Stream,Nassau,NY,11581,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-73.72665 40.66103),1427075654,10/13/2022 12:00:00 AM,ACTIVE,
Kinney Drugs Inc. #39-Tupper Lake,94 DEMARS BLVD,,Tupper Lake,Franklin,NY,12986,00006-5055-06,Lagevrio (molnupiravir),33,POINT (-74.46374 44.23407),1891802070,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #17007,500 EAST SANDFORD BLVD,CVS Pharmacy,Mount Vernon,Westchester,NY,10550,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.81773 40.90099),1295757847,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #00344,49 FOURTH STREET,CVS Pharmacy,Troy,Rensselaer,NY,12180,00006-5055-06,Lagevrio (molnupiravir),10,POINT (-73.68913 42.73201),1376647032,10/14/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8336,9 126TH ST.,,Troy,Rensselaer,NY,12182,00006-5055-06,Lagevrio (molnupiravir),32,POINT (-73.67119 42.78911),1669580049,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14187,6002 ROOSEVELT AVE,,Woodside,Queens,NY,11377,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-73.904205 40.745335),1962428086,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19764,22 MAIN ST,,Hoosick Falls,Rensselaer,NY,12090,00006-5055-06,Lagevrio (molnupiravir),4,POINT (-73.3504 42.90121),1811412257,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10875,265 NORTH UNION STREET,,Olean,Cattaraugus,NY,14760,00006-5055-06,Lagevrio (molnupiravir),8,POINT (-78.43026 42.08099),1821197096,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 00636,519 BUTTERNUT STREET,,Syracuse,Onondaga,NY,13208,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-76.14789 43.05993),1902915473,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17566,250 STATE ROUTE 104,,Oswego,Oswego,NY,13126,00006-5055-06,Lagevrio (molnupiravir),5,POINT (-76.48232 43.46069),1174049860,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14277,1517 CORTELYOU RD,,Brooklyn,Kings,NY,11226,00006-5055-06,Lagevrio (molnupiravir),44,POINT (-73.96372 40.64168),1700801271,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #16549,255 POND PATH RD,CVS Pharmacy,South Setauket,Suffolk,NY,11720,00006-5055-06,Lagevrio (molnupiravir),15,POINT (-73.099235 40.883125),1598787129,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #11075,2833 BROADWAY,CVS Pharmacy,New York,New York,NY,10025,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-73.96712 40.80405),1407363567,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #10210,"330 ROUTE 304,",CVS Pharmacy,Bardonia,Rockland,NY,10954,00006-5055-06,Lagevrio (molnupiravir),7,POINT (-73.99538 41.10978),1902226251,10/14/2022 12:00:00 AM,ACTIVE,
COMMUNITY PHARMACY INC,100 Independent Way,,Brewster,Putnam,NY,10509,00006-5055-06,Lagevrio (molnupiravir),19,POINT (-73.62679 41.41976),1629155361,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17776,102 E SCHUYLER ST,,Boonville,Oneida,NY,13309,00006-5055-06,Lagevrio (molnupiravir),38,POINT (-75.334525 43.48461),1487177333,10/13/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2531,3133 E Main St,,Mohegan Lake,Westchester,NY,10547,00006-5055-06,Lagevrio (molnupiravir),46,POINT (-73.86694 41.31077),1326065558,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 04768,210 POST AVENUE,,Westbury,Nassau,NY,11590,00006-5055-06,Lagevrio (molnupiravir),12,POINT (-73.58734 40.75659),1881703361,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00122,310 WEST PARK AVENUE,CVS Pharmacy,Long Beach,Nassau,NY,11561,00006-5055-06,Lagevrio (molnupiravir),18,POINT (-73.673285 40.588075),1386748127,10/14/2022 12:00:00 AM,ACTIVE,
Sams Pharmacy #6674,333 Saw Mill River Rd,,Elmsford,Westchester,NY,10523,00006-5055-06,Lagevrio (molnupiravir),15,POINT (-73.81572 41.06511),1699792838,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14247,4 W 4TH ST,,New York,New York,NY,10012,00006-5055-06,Lagevrio (molnupiravir),47,POINT (-73.99456 40.72847),1811912389,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 01689,3071-3085 SOUTH PARK AVENUE,,Lackawanna,Erie,NY,14218,00006-5055-06,Lagevrio (molnupiravir),13,POINT (-78.82413 42.81664),1023127347,10/13/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8236,3703 NY HIGHWAY 43,,W. Sand Lake,Rensselaer,NY,12196,00006-5055-06,Lagevrio (molnupiravir),18,POINT (-73.60695 42.64341),1407122922,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02414,269 HARRY L DRIVE,CVS Pharmacy,Johnson City,Broome,NY,13790,00006-5055-06,Lagevrio (molnupiravir),12,POINT (-75.95807 42.12303),1043318686,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #02908,488 ROUTE 17M,CVS Pharmacy,Monroe,Orange,NY,10950,00006-5055-06,Lagevrio (molnupiravir),38,POINT (-74.17598 41.319285),1982708749,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 01203,178 NEW HYDE PARK ROAD,,Franklin Square,Nassau,NY,11010,00006-5055-06,Lagevrio (molnupiravir),9,POINT (-73.67624 40.71242),1982713293,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #04121,20 MERRICK RD.,CVS Pharmacy,Amityville,Suffolk,NY,11701,00006-5055-06,Lagevrio (molnupiravir),128,POINT (-73.422576 40.672065),1184889636,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 00497,350 NIAGARA STREET,,Buffalo,Erie,NY,14201,00006-5055-06,Lagevrio (molnupiravir),17,POINT (-78.885652 42.893655),1538278023,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #05046,839 RTE 146,CVS Pharmacy,Clifton Park,Saratoga,NY,12065,00006-5055-06,Lagevrio (molnupiravir),49,POINT (-73.785298 42.86456),1508969353,10/14/2022 12:00:00 AM,ACTIVE,
BOLTONS PHARMACY,128 W. Main Street,,Watertown,Jefferson,NY,13601,00006-5055-06,Lagevrio (molnupiravir),18,POINT (-75.90746 43.97999),,10/07/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #21240,1575 MOUNT HOPE AVE,,Rochester,Monroe,NY,14620,00006-5055-06,Lagevrio (molnupiravir),71,POINT (-77.620567 43.11921),1427619782,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02717,1294 LEXINGTON AVE.,CVS Pharmacy,New York,New York,NY,10128,00006-5055-06,Lagevrio (molnupiravir),25,POINT (-73.95466 40.78094),1104920941,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #06334,703 NEWBRIDGE RD,,North Bellmore,Nassau,NY,11710,00006-5055-06,Lagevrio (molnupiravir),158,POINT (-73.54401 40.70531),1063427136,10/13/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #1949,10401 Bennett Rd,,Fredonia,Chautauqua,NY,14063,00006-5055-06,Lagevrio (molnupiravir),34,POINT (-79.313065 42.453875),1396762464,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 03838,40 WEST MAIN STREET,,Springville,Erie,NY,14141,00006-5055-06,Lagevrio (molnupiravir),27,POINT (-78.66884 42.5084),1164531547,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 04866,95-14 63RD DRIVE,,Rego Park,Queens,NY,11374,00006-5055-06,Lagevrio (molnupiravir),17,POINT (-73.86239 40.72975),1306955828,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #18074,73 N MAIN ST,,Brockport,Monroe,NY,14420,00006-5055-06,Lagevrio (molnupiravir),17,POINT (-77.938455 43.219595),1053835629,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14271,8432 JAMAICA AVE,,Woodhaven,Queens,NY,11421,00006-5055-06,Lagevrio (molnupiravir),46,POINT (-73.859595 40.692305),1356366827,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19298,1405 E GENESEE ST,,Syracuse,Onondaga,NY,13210,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-76.129415 43.04727),1730603093,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #16553,2161 FAIRPORT NINE MILE POINT RD,CVS Pharmacy,Fairport,Monroe,NY,14450,00006-5055-06,Lagevrio (molnupiravir),3,POINT (-77.44137 43.12904),1316969942,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #00489,1121 BOSTON POST ROAD,CVS Pharmacy,Rye,Westchester,NY,10580,00006-5055-06,Lagevrio (molnupiravir),8,POINT (-73.6828 40.983965),1093819757,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05370,1 EAST MERRICK RD,CVS Pharmacy,Valley Stream,Nassau,NY,11580,00006-5055-06,Lagevrio (molnupiravir),244,POINT (-73.69719 40.664825),1114020948,10/14/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 553,250 POND PATH,,South Setauket,Suffolk,NY,11720,00006-5055-06,Lagevrio (molnupiravir),43,POINT (-73.10393 40.883105),1033141999,10/13/2022 12:00:00 AM,ACTIVE,
"Larwood Pharmacy, Inc.",597 Oakwood Avenue,,East Aurora,Erie,NY,14052,00006-5055-06,Lagevrio (molnupiravir),278,POINT (-78.612321 42.765305),1952347403,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 10631,1825 BRENTWOOD ROAD,,Brentwood,Suffolk,NY,11717,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.24577 40.77865),1639109614,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #01286,1215 ROUTE 31,CVS Pharmacy,Macedon,Wayne,NY,14502,00006-5055-06,Lagevrio (molnupiravir),12,POINT (-77.31919 43.06505),1154429777,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 03879,6900 4TH AVENUE,,Brooklyn,Kings,NY,11209,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-74.023845 40.634505),1740399278,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02180,163 ROBINSON STREET,CVS Pharmacy,Binghamton,Broome,NY,13904,00006-5055-06,Lagevrio (molnupiravir),17,POINT (-75.88925 42.10796),1548368178,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #01932,2151 JOHNSTON PLACE,MERRICK MALL S/C,Merrick,Nassau,NY,11566,00006-5055-06,Lagevrio (molnupiravir),19,POINT (-73.5515 40.66609),1164520706,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10218,226 LIBERTY ST,,Penn Yan,Yates,NY,14527,00006-5055-06,Lagevrio (molnupiravir),29,POINT (-77.05681 42.66021),1831384999,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #05610,3605 SHERIDAN DR,,Amherst,Erie,NY,14226,00006-5055-06,Lagevrio (molnupiravir),31,POINT (-78.80017 42.979025),1366457418,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #01134,715 BEDFORD RD,CVS Pharmacy,Bedford Hills,Westchester,NY,10507,00006-5055-06,Lagevrio (molnupiravir),9,POINT (-73.71405 41.22509),1306940077,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17680,16040 CROSSBAY BLVD,,Howard Beach,Queens,NY,11414,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-73.84033 40.66281),1306369186,10/13/2022 12:00:00 AM,ACTIVE,
Adirondack Pharmacy,4057 State Highway 3,,Star Lake,Saint Lawrence,NY,13690,00006-5055-06,Lagevrio (molnupiravir),25,POINT (-75.04605 44.16614),1215018213,10/12/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 2553,400 UNION BLVD,,W. Islip,Suffolk,NY,11795,00006-5055-06,Lagevrio (molnupiravir),48,POINT (-73.301107 40.706955),1598797458,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10411,406 E FORDHAM RD,,Bronx,Bronx,NY,10458,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-73.89123 40.86134),1538314547,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19884,463 ALBANY SHAKER RD,,Loudonville,Albany,NY,12211,00006-5055-06,Lagevrio (molnupiravir),80,POINT (-73.77636 42.7064),1134644271,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14390,4702 5TH ST,,Long Island City,Queens,NY,11101,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.95574 40.74566),1194741215,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02164,211 EAST SANDFORD BLVD.,CVS Pharmacy,Mount Vernon,Westchester,NY,10550,00006-5055-06,Lagevrio (molnupiravir),9,POINT (-73.82455 40.90098),1073617833,10/14/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2210,3290 Sheridan Dr,,Amherst,Erie,NY,14226,00006-5055-06,Lagevrio (molnupiravir),29,POINT (-78.81175 42.981925),1417974650,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10579,6423 FORT HAMILTON PKWY.,,Brooklyn,Kings,NY,11219,00006-5055-06,Lagevrio (molnupiravir),16,POINT (-74.010675 40.629662),1740389097,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #06058,260 ARDEN AVE.,CVS Pharmacy,Staten Island,Richmond,NY,10312,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-74.1923 40.55324),1871696625,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17260,3122 MONROE AVE,,Rochester,Monroe,NY,14618,00006-5055-06,Lagevrio (molnupiravir),34,POINT (-77.54247 43.10725),1275057572,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 01912,3987 LOCKPORT OLCOTT ROAD,,Lockport,Niagara,NY,14094,00006-5055-06,Lagevrio (molnupiravir),9,POINT (-78.676085 43.21934),1790896843,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #17755,40-25 82nd Street,CVS Pharmacy,Elmhurst,Queens,NY,11373,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.88366 40.74691),1518552470,10/14/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2164,317 S Cascade Dr,,Springville,Erie,NY,14141,00006-5055-06,Lagevrio (molnupiravir),37,POINT (-78.69327 42.50096),1790702850,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #01117,4621 SUNRISE HWY,BOHEMIA SHOPPING PLAZA,Bohemia,Suffolk,NY,11716,00006-5055-06,Lagevrio (molnupiravir),6,POINT (-73.11508 40.75567),1043318694,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14423,3506 BROADWAY,,Astoria,Queens,NY,11106,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.92209 40.76029),1710123914,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19787,933 LOUDON RD,,Latham,Albany,NY,12110,00006-5055-06,Lagevrio (molnupiravir),48,POINT (-73.754678 42.76299),1700302049,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02218,3750 MOUNT READ BLVD.,CVS Pharmacy,Rochester,Monroe,NY,14616,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-77.65835 43.22725),1063516821,10/06/2022 12:00:00 AM,ACTIVE,
CVS Store #02699,411 DITMAS AVENUE,CVS Pharmacy,Brooklyn,Kings,NY,11218,00006-5055-06,Lagevrio (molnupiravir),18,POINT (-73.97454 40.636115),1629172473,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #03224,130 LENOX AVE.,CVS Pharmacy,New York,New York,NY,10026,00006-5055-06,Lagevrio (molnupiravir),13,POINT (-73.94871 40.80214),1902900764,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05055,"3081 ROUTE 22,",CVS Pharmacy,Dover Plains,Dutchess,NY,12522,00006-5055-06,Lagevrio (molnupiravir),16,POINT (-73.5816 41.7353),1043311590,10/14/2022 12:00:00 AM,ACTIVE,
Kinney Drugs Inc. #57- Old Forge,2964 State Route 28,,Old Forge,Herkimer,NY,13420,00006-5055-06,Lagevrio (molnupiravir),14,POINT (-74.979455 43.706165),1518074798,10/14/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 2586,625 ATLANTIC AVENUE,,Brooklyn,Kings,NY,11217,00006-5055-06,Lagevrio (molnupiravir),44,POINT (-73.97557 40.68367),1518336353,10/13/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 554,385 ROUTE 25A AND MILLER PLACE,,Miller Place,Suffolk,NY,11764,00006-5055-06,Lagevrio (molnupiravir),47,POINT (-72.98711 40.94208),1851323711,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #11377,6707 PITTSFORD PALMYRA RD,,Fairport,Monroe,NY,14450,00006-5055-06,Lagevrio (molnupiravir),2,POINT (-77.44377 43.06892),1790016509,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 03235,2260 JERUSALEM AVENUE,,North Bellmore,Nassau,NY,11710,00006-5055-06,Lagevrio (molnupiravir),12,POINT (-73.54751 40.69045),1194834176,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10846,420 HAMILTON STREET,,Geneva,Ontario,NY,14456,00006-5055-06,Lagevrio (molnupiravir),72,POINT (-77.00109 42.85791),1487753745,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17182,97 E MAIN ST,,Canton,Saint Lawrence,NY,13617,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-75.152405 44.596995),1437674223,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19476,1819 W GENESEE ST,,Syracuse,Onondaga,NY,13204,00006-5055-06,Lagevrio (molnupiravir),71,POINT (-76.19268 43.0504),1407370190,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #07629,2 RIVERVIEW DR,CVS Pharmacy,Marlboro,Ulster,NY,12542,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-73.963905 41.615915),1205939030,10/14/2022 12:00:00 AM,ACTIVE,
JW PHARMACY LLC,14102 northern blvd,,Flushing,Queens,NY,11354,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.82568 40.76424),1780693903,10/11/2022 12:00:00 AM,ACTIVE,
CVS Store #04611,951 ATLANTIC AVE,CVS Pharmacy,Baldwin,Nassau,NY,11510,00006-5055-06,Lagevrio (molnupiravir),9,POINT (-73.60699 40.64008),1689777419,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05034,"95 BEAVER ST.,",CVS Pharmacy,Cooperstown,Otsego,NY,13326,00006-5055-06,Lagevrio (molnupiravir),13,POINT (-74.93345 42.69425),1417050261,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #12733,202 BROAD ST,,Glens Falls,Warren,NY,12801,00006-5055-06,Lagevrio (molnupiravir),43,POINT (-73.661635 43.302335),1336468479,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14408,459 BROADWAY,,New York,New York,NY,10013,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-74.000945 40.72085),1215186515,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #11142,9217 MAIN ST,,Clarence,Erie,NY,14031,00006-5055-06,Lagevrio (molnupiravir),32,POINT (-78.64745 42.96919),1588851307,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #13750,7001 AMBOY ROAD,,Staten Island,Richmond,NY,10307,00006-5055-06,Lagevrio (molnupiravir),40,POINT (-74.234 40.51618),1104236355,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19919,609 E MAIN ST,,Palmyra,Wayne,NY,14522,00006-5055-06,Lagevrio (molnupiravir),19,POINT (-77.22195 43.06298),1922523083,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14206,11602 BEACH CHANNEL DR,,Far Rockaway,Queens,NY,11694,00006-5055-06,Lagevrio (molnupiravir),18,POINT (-73.83859 40.58214),1396760872,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10442,2739 DELAWARE AVE,,Kenmore,Erie,NY,14217,00006-5055-06,Lagevrio (molnupiravir),36,POINT (-78.868946 42.95898),1861601627,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #04451,3496 LONG BEACH RD,CVS Pharmacy,Oceanside,Nassau,NY,11572,00006-5055-06,Lagevrio (molnupiravir),6,POINT (-73.64041 40.62602),1215030044,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #13751,1306 MILITARY RD,,Niagara Falls,Niagara,NY,14304,00006-5055-06,Lagevrio (molnupiravir),46,POINT (-78.97075 43.09045),1407105919,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19462,41 PARK PLZ,,Mechanicville,Saratoga,NY,12118,00006-5055-06,Lagevrio (molnupiravir),61,POINT (-73.68916 42.90444),1326564345,10/13/2022 12:00:00 AM,ACTIVE,
